#node1,node2,node1_string_internal_id,node2_string_internal_id,node1_external_id,node2_external_id,neighborhood_on_chromosome,gene_fusion,phylogenetic_cooccurrence,homology,coexpression,experimentally_determined_interaction,database_annotated,automated_textmining,combined_score
PWP1,BRIX1,1859270,1852151,9606.ENSP00000387365,9606.ENSP00000338862,0,0,0,0,0,0.95,0,0,0.95
PRPF8,MFAP1,1848629,1845965,9606.ENSP00000304350,9606.ENSP00000267812,0,0,0,0,0,0.95,0,0,0.95
DAD1,RPN2,1844013,1843463,9606.ENSP00000250498,9606.ENSP00000237530,0,0,0,0,0,0.95,0,0,0.95
LSM5,PRPF4,1860867,1856059,9606.ENSP00000410758,9606.ENSP00000363313,0,0,0,0,0,0.95,0,0,0.95
MRTO4,PES1,1856253,1853086,9606.ENSP00000364320,9606.ENSP00000346725,0,0,0,0,0,0.95,0,0,0.95
PRPF3,SNRPD3,1849780,1842511,9606.ENSP00000315379,9606.ENSP00000215829,0,0,0,0,0,0.95,0,0,0.95
EXOC1,EXOC3,1850839,1850542,9606.ENSP00000326514,9606.ENSP00000323377,0,0,0,0,0,0.95,0,0,0.95
SUPT5H,POLR2D,1860450,1846274,9606.ENSP00000404029,9606.ENSP00000272645,0,0,0,0,0,0.95,0,0,0.95
EIF2B4,EIF2AK4,1859834,1845414,9606.ENSP00000394869,9606.ENSP00000263791,0,0,0,0,0,0.95,0,0,0.95
GALT,UGP2,1856937,1852130,9606.ENSP00000368119,9606.ENSP00000338703,0,0,0,0,0,0.95,0,0,0.95
SETD2,PHF12,1859200,1851199,9606.ENSP00000386759,9606.ENSP00000329933,0,0,0,0,0,0.95,0,0,0.95
UBA52,MRPL13,1859324,1848857,9606.ENSP00000388107,9606.ENSP00000306548,0,0,0,0,0,0.95,0,0,0.95
PLAA,UFD1L,1858478,1845303,9606.ENSP00000380460,9606.ENSP00000263202,0,0,0,0,0,0.95,0,0,0.95
PRPF3,PRPF8,1849780,1848629,9606.ENSP00000315379,9606.ENSP00000304350,0,0,0,0,0,0.95,0,0,0.95
NHP2L1,SNRPD3,1842526,1842511,9606.ENSP00000215956,9606.ENSP00000215829,0,0,0,0,0,0.95,0,0,0.95
WDR75,UTP15,1849690,1847790,9606.ENSP00000314193,9606.ENSP00000296792,0,0,0,0,0,0.95,0,0,0.95
LSM4,SNRPD3,1864161,1842511,9606.ENSP00000469468,9606.ENSP00000215829,0,0,0,0.777,0,0.95,0,0,0.95
EIF3I,EIF5,1855943,1842611,9606.ENSP00000362688,9606.ENSP00000216554,0,0,0,0,0,0.95,0,0,0.95
PRPF4,SNRPD3,1856059,1842511,9606.ENSP00000363313,9606.ENSP00000215829,0,0,0,0,0,0.95,0,0,0.95
LSM2,SNRPD3,1856353,1842511,9606.ENSP00000364813,9606.ENSP00000215829,0,0,0,0,0,0.95,0,0,0.95
EIF2B2,EIF2AK4,1845860,1845414,9606.ENSP00000266126,9606.ENSP00000263791,0,0,0,0,0,0.95,0,0,0.95
UTP6,MPHOSPH10,1844970,1843706,9606.ENSP00000261708,9606.ENSP00000244230,0,0,0,0,0,0.95,0,0,0.95
EXOC7,EXOC1,1851674,1850839,9606.ENSP00000334100,9606.ENSP00000326514,0,0,0,0,0,0.95,0,0,0.95
WDR43,UTP15,1858929,1847790,9606.ENSP00000384302,9606.ENSP00000296792,0,0,0,0,0,0.95,0,0,0.95
PRPF4,ZMAT2,1856059,1846408,9606.ENSP00000363313,9606.ENSP00000274712,0,0,0,0,0,0.95,0,0,0.95
LSM5,SNRPD3,1860867,1842511,9606.ENSP00000410758,9606.ENSP00000215829,0,0,0,0,0,0.95,0,0,0.95
ORC4,HAT1,1845494,1845481,9606.ENSP00000264169,9606.ENSP00000264108,0,0,0,0,0,0.95,0,0,0.95
SUPT5H,POLR2J,1860450,1847371,9606.ENSP00000404029,9606.ENSP00000292614,0,0,0,0,0,0.95,0,0,0.95
NOP2,GTPBP4,1858730,1854068,9606.ENSP00000382392,9606.ENSP00000354040,0,0,0,0,0,0.951,0,0,0.95
UBC,FAM175B,1852861,1847964,9606.ENSP00000344818,9606.ENSP00000298492,0,0,0,0,0,0.95,0,0,0.95
PLRG1,PRPF8,1861628,1848629,9606.ENSP00000424417,9606.ENSP00000304350,0,0,0,0,0,0.95,0,0,0.95
IMP4,NAT10,1844676,1844540,9606.ENSP00000259239,9606.ENSP00000257829,0,0,0,0,0,0.95,0,0,0.95
ALYREF,SRSF2,1861534,1853940,9606.ENSP00000421592,9606.ENSP00000353089,0,0,0,0,0,0.95,0,0,0.95
MRTO4,NSA2,1856253,1847792,9606.ENSP00000364320,9606.ENSP00000296802,0,0,0,0,0,0.95,0,0,0.95
SUPT5H,POLR2G,1860450,1848338,9606.ENSP00000404029,9606.ENSP00000301788,0,0,0,0,0,0.95,0,0,0.95
PWP1,RBM34,1859270,1859138,9606.ENSP00000387365,9606.ENSP00000386226,0,0,0,0,0,0.95,0,0,0.95
ALYREF,SRRM1,1861534,1850815,9606.ENSP00000421592,9606.ENSP00000326261,0,0,0,0,0,0.95,0,0,0.95
TRAPPC5,TRAPPC1,1849924,1848449,9606.ENSP00000316990,9606.ENSP00000302783,0,0,0,0,0,0.95,0,0,0.95
WDR43,MPHOSPH10,1858929,1843706,9606.ENSP00000384302,9606.ENSP00000244230,0,0,0,0,0,0.95,0,0,0.95
UTP15,MPHOSPH10,1847790,1843706,9606.ENSP00000296792,9606.ENSP00000244230,0,0,0,0,0,0.95,0,0,0.95
TRAPPC5,TRAPPC8,1849924,1846851,9606.ENSP00000316990,9606.ENSP00000283351,0,0,0,0,0,0.95,0,0,0.95
TRAPPC1,TRAPPC8,1848449,1846851,9606.ENSP00000302783,9606.ENSP00000283351,0,0,0,0,0,0.95,0,0,0.95
AIMP1,XPOT,1858222,1850963,9606.ENSP00000378191,9606.ENSP00000327821,0,0,0,0,0,0.95,0,0,0.95
ALYREF,SRSF7,1861534,1850781,9606.ENSP00000421592,9606.ENSP00000325905,0,0,0,0,0,0.95,0,0,0.95
PRPF4,LSM3,1856059,1848377,9606.ENSP00000363313,9606.ENSP00000302160,0,0,0,0,0,0.95,0,0,0.95
GNL2,PES1,1855821,1853086,9606.ENSP00000362153,9606.ENSP00000346725,0,0,0,0,0,0.95,0,0,0.95
SART1,PATL1,1849296,1848148,9606.ENSP00000310448,9606.ENSP00000300146,0,0,0,0,0,0.949,0,0,0.949
RPS6KA3,UBC,1857057,1852861,9606.ENSP00000368884,9606.ENSP00000344818,0,0,0,0,0,0.949,0,0,0.949
TIPRL,PRDX2,1854669,1848306,9606.ENSP00000356807,9606.ENSP00000301522,0,0,0,0,0,0.949,0,0,0.949
BAP1,UBC,1861267,1852861,9606.ENSP00000417132,9606.ENSP00000344818,0,0,0,0,0,0.949,0,0,0.949
UBA3,UBE2F,1854105,1846286,9606.ENSP00000354340,9606.ENSP00000272930,0,0,0,0,0,0.949,0,0,0.949
BAP1,FOXK2,1861267,1851888,9606.ENSP00000417132,9606.ENSP00000335677,0,0,0,0,0,0.948,0,0,0.948
TIMM9,HTRA2,1858275,1844566,9606.ENSP00000378588,9606.ENSP00000258080,0,0,0,0,0,0.949,0,0,0.948
MSH6,MLH1,1843401,1843304,9606.ENSP00000234420,9606.ENSP00000231790,0,0,0,0,0,0.948,0,0,0.948
WIBG,UPF3B,1859106,1846479,9606.ENSP00000386156,9606.ENSP00000276201,0,0,0,0,0,0.949,0,0,0.948
MRPL19,MRPL50,1858138,1856194,9606.ENSP00000377486,9606.ENSP00000363999,0,0,0,0,0,0.948,0,0,0.948
TOP2B,SMARCA4,1859958,1853627,9606.ENSP00000396704,9606.ENSP00000350720,0,0,0,0,0,0.949,0,0,0.948
TMED9,TMED2,1851299,1845096,9606.ENSP00000330945,9606.ENSP00000262225,0,0,0,0.765,0,0.948,0,0,0.948
PRPF4,PRPF4B,1856059,1851970,9606.ENSP00000363313,9606.ENSP00000337194,0,0,0,0,0,0.949,0,0,0.948
UBC,UBE2D4,1852861,1842918,9606.ENSP00000344818,9606.ENSP00000222402,0,0,0,0,0,0.948,0,0,0.948
UBE2D2,UBA1,1858646,1852107,9606.ENSP00000381717,9606.ENSP00000338413,0,0,0,0,0,0.948,0,0,0.948
DVL3,AXIN1,1849842,1845118,9606.ENSP00000316054,9606.ENSP00000262320,0,0,0,0.612,0,0.947,0,0,0.947
CUL2,COPS6,1862282,1848600,9606.ENSP00000444856,9606.ENSP00000304102,0,0,0,0,0,0.947,0,0,0.947
UBC,PELO,1852861,1846374,9606.ENSP00000344818,9606.ENSP00000274311,0,0,0,0,0,0.947,0,0,0.947
UBC,YKT6,1852861,1842981,9606.ENSP00000344818,9606.ENSP00000223369,0,0,0,0,0,0.946,0,0,0.947
UBC,RAB2A,1852861,1845192,9606.ENSP00000344818,9606.ENSP00000262646,0,0,0,0,0,0.947,0,0,0.947
UBC,RAB5A,1852861,1846291,9606.ENSP00000344818,9606.ENSP00000273047,0,0,0,0,0,0.947,0,0,0.947
NME2,UBC,1858078,1852861,9606.ENSP00000376889,9606.ENSP00000344818,0,0,0,0,0,0.947,0,0,0.947
UBC,TMED9,1852861,1851299,9606.ENSP00000344818,9606.ENSP00000330945,0,0,0,0,0,0.947,0,0,0.947
PEX19,UBC,1854721,1852861,9606.ENSP00000357051,9606.ENSP00000344818,0,0,0,0,0,0.946,0,0,0.947
XPO1,NMD3,1858987,1848967,9606.ENSP00000384863,9606.ENSP00000307525,0,0,0,0,0,0.946,0,0,0.946
RPS24,RPL10A,1861076,1856010,9606.ENSP00000414321,9606.ENSP00000363018,0,0,0,0,0,0.946,0,0,0.946
MRPS6,MRPS2,1858713,1843602,9606.ENSP00000382250,9606.ENSP00000241600,0,0,0,0,0,0.946,0,0,0.946
UBC,SEC13,1852861,1849495,9606.ENSP00000344818,9606.ENSP00000312122,0,0,0,0,0,0.946,0,0,0.946
UBC,FEN1,1852861,1848737,9606.ENSP00000344818,9606.ENSP00000305480,0,0,0,0,0,0.946,0,0,0.946
GTF2B,UBC,1855275,1852861,9606.ENSP00000359531,9606.ENSP00000344818,0,0,0,0,0,0.946,0,0,0.946
PSMB5,PSMD1,1854354,1849179,9606.ENSP00000355325,9606.ENSP00000309474,0,0,0,0,0,0.946,0,0,0.946
UBC,PPIH,1852861,1848865,9606.ENSP00000344818,9606.ENSP00000306614,0,0,0,0,0,0.946,0,0,0.946
SETD2,POLR2C,1859200,1842734,9606.ENSP00000386759,9606.ENSP00000219252,0,0,0,0,0,0.946,0,0,0.946
UBC,ZNF281,1852861,1847503,9606.ENSP00000344818,9606.ENSP00000294740,0,0,0,0,0,0.946,0,0,0.946
UQCRQ,UQCRB,1856913,1847046,9606.ENSP00000367934,9606.ENSP00000287022,0,0,0,0,0,0.946,0,0,0.946
UBC,MYL12B,1852861,1843461,9606.ENSP00000344818,9606.ENSP00000237500,0,0,0,0,0,0.945,0,0,0.945
UBC,QARS,1852861,1848971,9606.ENSP00000344818,9606.ENSP00000307567,0,0,0,0,0,0.944,0,0,0.945
UBC,DCAKD,1852861,1852465,9606.ENSP00000344818,9606.ENSP00000341504,0,0,0,0,0,0.945,0,0,0.945
UBC,RPS27L,1852861,1851302,9606.ENSP00000344818,9606.ENSP00000331019,0,0,0,0,0,0.945,0,0,0.945
UBC,SIRT6,1852861,1851982,9606.ENSP00000344818,9606.ENSP00000337332,0,0,0,0,0,0.945,0,0,0.945
UBC,H2AFV,1852861,1849067,9606.ENSP00000344818,9606.ENSP00000308405,0,0,0,0,0,0.945,0,0,0.945
PRPF4B,PRPF8,1851970,1848629,9606.ENSP00000337194,9606.ENSP00000304350,0,0,0,0,0,0.944,0,0,0.944
RAD1,FEN1,1852379,1848737,9606.ENSP00000340879,9606.ENSP00000305480,0,0,0,0,0,0.944,0,0,0.944
CSNK1A1,UBC,1861538,1852861,9606.ENSP00000421689,9606.ENSP00000344818,0,0,0,0,0,0.944,0,0,0.944
UBB,TRIP12,1848662,1846877,9606.ENSP00000304697,9606.ENSP00000283943,0,0,0,0,0,0.944,0,0,0.944
UBC,C14orf166,1852861,1844968,9606.ENSP00000344818,9606.ENSP00000261700,0,0,0,0,0,0.944,0,0,0.944
LSM2,PRPF4,1856353,1856059,9606.ENSP00000364813,9606.ENSP00000363313,0,0,0,0,0,0.945,0,0,0.944
ZMAT2,LSM7,1846408,1844145,9606.ENSP00000274712,9606.ENSP00000252622,0,0,0,0,0,0.945,0,0,0.944
BMS1,AATF,1856134,1843020,9606.ENSP00000363642,9606.ENSP00000225402,0,0,0,0,0,0.945,0,0,0.944
GTPBP4,WDR74,1854068,1846595,9606.ENSP00000354040,9606.ENSP00000278856,0,0,0,0,0,0.945,0,0,0.944
ZNF593,GNL2,1856075,1855821,9606.ENSP00000363384,9606.ENSP00000362153,0,0,0,0,0,0.945,0,0,0.944
BMS1,MPHOSPH10,1856134,1843706,9606.ENSP00000363642,9606.ENSP00000244230,0,0,0,0,0,0.945,0,0,0.944
EIF2A,RIOK2,1861277,1846831,9606.ENSP00000417229,9606.ENSP00000283109,0,0,0,0,0,0.945,0,0,0.944
DDX24,CEBPZ,1851065,1843387,9606.ENSP00000328690,9606.ENSP00000234170,0,0,0,0,0,0.945,0,0,0.944
MCMBP,UBC,1853943,1852861,9606.ENSP00000353098,9606.ENSP00000344818,0,0,0,0,0,0.944,0,0,0.944
UBC,CD46,1852861,1849660,9606.ENSP00000344818,9606.ENSP00000313875,0,0,0,0,0,0.944,0,0,0.944
LSM2,PRPF8,1856353,1848629,9606.ENSP00000364813,9606.ENSP00000304350,0,0,0,0,0,0.945,0,0,0.944
ATG4B,ATG3,1858921,1846848,9606.ENSP00000384259,9606.ENSP00000283290,0,0,0,0,0,0.944,0,0,0.944
UTP15,UTP6,1847790,1844970,9606.ENSP00000296792,9606.ENSP00000261708,0,0,0,0,0,0.945,0,0,0.944
EXOC7,EXOC3,1851674,1850542,9606.ENSP00000334100,9606.ENSP00000323377,0,0,0,0,0,0.945,0,0,0.944
EBNA1BP2,DDX56,1860657,1844635,9606.ENSP00000407323,9606.ENSP00000258772,0,0,0,0,0,0.945,0,0,0.944
UBC,NUDT21,1852861,1848171,9606.ENSP00000344818,9606.ENSP00000300291,0,0,0,0,0,0.945,0,0,0.944
UBC,PSMB6,1852861,1846162,9606.ENSP00000344818,9606.ENSP00000270586,0,0,0,0,0,0.944,0,0,0.944
UBA52,MRPL15,1859324,1844752,9606.ENSP00000388107,9606.ENSP00000260102,0,0,0,0,0,0.945,0,0,0.944
MRPS14,MRPS2,1861497,1843602,9606.ENSP00000420714,9606.ENSP00000241600,0,0,0,0,0,0.945,0,0,0.944
BRIX1,CEBPZ,1852151,1843387,9606.ENSP00000338862,9606.ENSP00000234170,0,0,0,0,0,0.945,0,0,0.944
MRPS6,MRPS5,1858713,1846254,9606.ENSP00000382250,9606.ENSP00000272418,0,0,0,0,0,0.945,0,0,0.944
PLRG1,SF3B2,1861628,1850085,9606.ENSP00000424417,9606.ENSP00000318861,0,0,0,0,0,0.945,0,0,0.944
UBC,PARK7,1852861,1852305,9606.ENSP00000344818,9606.ENSP00000340278,0,0,0,0,0,0.944,0,0,0.944
EIF2S2,EIF3A,1856213,1854958,9606.ENSP00000364119,9606.ENSP00000358140,0,0,0,0,0,0.945,0,0,0.944
PRPF3,LSM3,1849780,1848377,9606.ENSP00000315379,9606.ENSP00000302160,0,0,0,0,0,0.945,0,0,0.944
WDR75,UTP6,1849690,1844970,9606.ENSP00000314193,9606.ENSP00000261708,0,0,0,0,0,0.945,0,0,0.944
UBC,MAEA,1852861,1848456,9606.ENSP00000344818,9606.ENSP00000302830,0,0,0,0,0,0.943,0,0,0.943
UBC,ATP6V0D1,1852861,1847269,9606.ENSP00000344818,9606.ENSP00000290949,0,0,0,0,0,0.943,0,0,0.943
EIF5AL1,UBC,1861848,1852861,9606.ENSP00000430706,9606.ENSP00000344818,0,0,0,0,0,0.943,0,0,0.943
NDUFA8,UBC,1855985,1852861,9606.ENSP00000362873,9606.ENSP00000344818,0,0,0,0,0,0.943,0,0,0.943
UBC,MAP2K1,1852861,1848411,9606.ENSP00000344818,9606.ENSP00000302486,0,0,0,0,0,0.943,0,0,0.943
UBC,NPC1,1852861,1846078,9606.ENSP00000344818,9606.ENSP00000269228,0,0,0,0,0,0.942,0,0,0.943
UBA1,QARS,1852107,1848971,9606.ENSP00000338413,9606.ENSP00000307567,0,0,0,0,0,0.943,0,0,0.943
EIF2S2,UBC,1856213,1852861,9606.ENSP00000364119,9606.ENSP00000344818,0,0,0,0,0,0.943,0,0,0.943
CTNND1,UBC,1858683,1852861,9606.ENSP00000382004,9606.ENSP00000344818,0,0,0,0,0,0.943,0,0,0.943
POLR1C,UBC,1855670,1852861,9606.ENSP00000361465,9606.ENSP00000344818,0,0,0,0,0,0.943,0,0,0.943
BZW1,UBC,1859791,1852861,9606.ENSP00000394316,9606.ENSP00000344818,0,0,0,0,0,0.943,0,0,0.943
UBC,DDX18,1852861,1845312,9606.ENSP00000344818,9606.ENSP00000263239,0,0,0,0,0,0.943,0,0,0.943
ATXN7L3,TADA3,1859997,1848982,9606.ENSP00000397259,9606.ENSP00000307684,0,0,0,0,0,0.942,0,0,0.942
LSM4,PATL1,1864161,1848148,9606.ENSP00000469468,9606.ENSP00000300146,0,0,0,0,0,0.942,0,0,0.942
KAT8,MSL3,1860574,1849508,9606.ENSP00000406037,9606.ENSP00000312244,0,0,0,0,0,0.942,0,0,0.942
KHDRBS1,NCK1,1849655,1847149,9606.ENSP00000313829,9606.ENSP00000288986,0,0,0,0,0,0.943,0,0,0.942
SART1,LSM7,1849296,1844145,9606.ENSP00000310448,9606.ENSP00000252622,0,0,0,0,0,0.942,0,0,0.942
MRPL1,MRPS2,1849750,1843602,9606.ENSP00000315017,9606.ENSP00000241600,0,0,0,0,0,0.942,0,0,0.942
MRPL19,MRPL46,1858138,1849519,9606.ENSP00000377486,9606.ENSP00000312311,0,0,0,0,0,0.942,0,0,0.942
PATL1,LSM7,1848148,1844145,9606.ENSP00000300146,9606.ENSP00000252622,0,0,0,0,0,0.942,0,0,0.942
UBC,HNRPDL,1852861,1847580,9606.ENSP00000344818,9606.ENSP00000295470,0,0,0,0,0,0.942,0,0,0.942
UBC,TPD52L2,1852861,1842638,9606.ENSP00000344818,9606.ENSP00000217121,0,0,0,0,0,0.943,0,0,0.942
MRPL19,MRPL49,1858138,1846624,9606.ENSP00000377486,9606.ENSP00000279242,0,0,0,0,0,0.942,0,0,0.942
LSM1,NAA38,1849319,1843955,9606.ENSP00000310596,9606.ENSP00000249299,0,0,0,0.829,0,0.942,0,0,0.942
SF3B5,SART1,1854620,1849296,9606.ENSP00000356541,9606.ENSP00000310448,0,0,0,0,0,0.942,0,0,0.942
IARS,UBA1,1856347,1852107,9606.ENSP00000364794,9606.ENSP00000338413,0,0,0,0,0,0.942,0,0,0.942
DAP3,MRPS2,1852494,1843602,9606.ENSP00000341692,9606.ENSP00000241600,0,0,0,0,0,0.942,0,0,0.942
MRPL23,MRPL49,1857392,1846624,9606.ENSP00000370930,9606.ENSP00000279242,0,0,0,0,0,0.942,0,0,0.942
PLRG1,SYF2,1861628,1843437,9606.ENSP00000424417,9606.ENSP00000236273,0,0,0,0,0,0.942,0,0,0.942
LSM5,SART1,1860867,1849296,9606.ENSP00000410758,9606.ENSP00000310448,0,0,0,0,0,0.942,0,0,0.942
PES1,WDR74,1853086,1846595,9606.ENSP00000346725,9606.ENSP00000278856,0,0,0,0,0,0.942,0,0,0.942
LSM4,SART1,1864161,1849296,9606.ENSP00000469468,9606.ENSP00000310448,0,0,0,0,0,0.942,0,0,0.942
MRPL47,MRPL19,1861310,1858138,9606.ENSP00000417602,9606.ENSP00000377486,0,0,0,0,0,0.942,0,0,0.942
METTL17,MRPS2,1857591,1843602,9606.ENSP00000372445,9606.ENSP00000241600,0,0,0,0,0,0.942,0,0,0.942
DAP3,MRPS5,1852494,1846254,9606.ENSP00000341692,9606.ENSP00000272418,0,0,0,0,0,0.942,0,0,0.942
NAA38,SNRPD3,1843955,1842511,9606.ENSP00000249299,9606.ENSP00000215829,0,0,0,0,0,0.942,0,0,0.942
SART1,NAA38,1849296,1843955,9606.ENSP00000310448,9606.ENSP00000249299,0,0,0,0,0,0.942,0,0,0.942
METTL17,MRPS5,1857591,1846254,9606.ENSP00000372445,9606.ENSP00000272418,0,0,0,0,0,0.942,0,0,0.942
MRPL47,MRPL49,1861310,1846624,9606.ENSP00000417602,9606.ENSP00000279242,0,0,0,0,0,0.942,0,0,0.942
MRPL47,MRPL15,1861310,1844752,9606.ENSP00000417602,9606.ENSP00000260102,0,0,0,0,0,0.942,0,0,0.942
MRPL47,MRPL23,1861310,1857392,9606.ENSP00000417602,9606.ENSP00000370930,0,0,0,0,0,0.942,0,0,0.942
SART1,ZMAT2,1849296,1846408,9606.ENSP00000310448,9606.ENSP00000274712,0,0,0,0,0,0.942,0,0,0.942
WIBG,ANAPC2,1859106,1849673,9606.ENSP00000386156,9606.ENSP00000314004,0,0,0,0,0,0.942,0,0,0.942
TADA3,TAF12,1848982,1845448,9606.ENSP00000307684,9606.ENSP00000263974,0,0,0,0,0,0.942,0,0,0.942
UBC,KIAA1967,1852861,1849330,9606.ENSP00000344818,9606.ENSP00000310670,0,0,0,0,0,0.942,0,0,0.942
ANXA6,UBC,1853064,1852861,9606.ENSP00000346550,9606.ENSP00000344818,0,0,0,0,0,0.943,0,0,0.942
UBC,SF3B2,1852861,1850085,9606.ENSP00000344818,9606.ENSP00000318861,0,0,0,0,0,0.942,0,0,0.942
PSMA7,PSME3,1855365,1847408,9606.ENSP00000359910,9606.ENSP00000293362,0,0,0,0,0,0.942,0,0,0.942
PI4K2A,UBC,1855313,1852861,9606.ENSP00000359665,9606.ENSP00000344818,0,0,0,0,0,0.942,0,0,0.942
SNF8,UBC,1861527,1852861,9606.ENSP00000421380,9606.ENSP00000344818,0,0,0,0,0,0.942,0,0,0.942
BCAS2,MFAP1,1855053,1845965,9606.ENSP00000358554,9606.ENSP00000267812,0,0,0,0,0,0.942,0,0,0.942
RAD1,RAD51C,1852379,1851908,9606.ENSP00000340879,9606.ENSP00000336701,0,0,0,0,0,0.942,0,0,0.942
LSM5,PATL1,1860867,1848148,9606.ENSP00000410758,9606.ENSP00000300146,0,0,0,0,0,0.942,0,0,0.942
POLR1C,POLR3E,1855670,1848107,9606.ENSP00000361465,9606.ENSP00000299853,0,0,0,0,0,0.942,0,0,0.942
SART1,LSM3,1849296,1848377,9606.ENSP00000310448,9606.ENSP00000302160,0,0,0,0,0,0.942,0,0,0.942
ABCD3,UBC,1855197,1852861,9606.ENSP00000359233,9606.ENSP00000344818,0,0,0,0,0,0.942,0,0,0.942
MRPL49,MRPL3,1846624,1845661,9606.ENSP00000279242,9606.ENSP00000264995,0,0,0,0,0,0.942,0,0,0.942
MRPL49,MRPS2,1846624,1843602,9606.ENSP00000279242,9606.ENSP00000241600,0,0,0,0,0,0.942,0,0,0.942
UBC,NAA15,1852861,1847752,9606.ENSP00000344818,9606.ENSP00000296543,0,0,0,0,0,0.941,0,0,0.942
MRPL19,MRPS2,1858138,1843602,9606.ENSP00000377486,9606.ENSP00000241600,0,0,0,0,0,0.942,0,0,0.942
MRPL49,MRPL15,1846624,1844752,9606.ENSP00000279242,9606.ENSP00000260102,0,0,0,0,0,0.942,0,0,0.942
MRPL19,MRPL1,1858138,1849750,9606.ENSP00000377486,9606.ENSP00000315017,0,0,0,0,0,0.942,0,0,0.942
MRPL47,MRPL16,1861310,1848150,9606.ENSP00000417602,9606.ENSP00000300151,0,0,0,0,0,0.942,0,0,0.942
MRPL46,MRPS2,1849519,1843602,9606.ENSP00000312311,9606.ENSP00000241600,0,0,0,0,0,0.942,0,0,0.942
TSNAX,UBC,1854416,1852861,9606.ENSP00000355599,9606.ENSP00000344818,0,0,0,0,0,0.943,0,0,0.942
EIF3J,EIF5,1845012,1842611,9606.ENSP00000261868,9606.ENSP00000216554,0,0,0,0,0,0.942,0,0,0.942
TFIP11,PRPF8,1858877,1848629,9606.ENSP00000383892,9606.ENSP00000304350,0,0,0,0,0,0.942,0,0,0.942
MRPL46,MRPL15,1849519,1844752,9606.ENSP00000312311,9606.ENSP00000260102,0,0,0,0,0,0.942,0,0,0.942
